sat_id,norad_cat_id,name,names,image,status,decayed,launched,deployed,website,operator,countries,telemetries,updated,citation,associated_satellites
PMGJ-0058-6293-4803-6097,43884.0,LEMUR 2 REMY-COLTON,,satellites/index_2.jpg,alive,,,,,None,US,[],2021-10-14T08:48:01.762559Z,VK5Q1 and SV1QVE survey,[]
CYVZ-9583-0687-3577-9390,42840.0,LEMUR 2 FURIAUS,,satellites/index_2_AuVYg0p.jpg,alive,,,,,None,US,[],2021-10-10T08:50:00.656100Z,VK5Q1 and SV1QVE survey,[]
EFZP-4005-0589-8390-2361,43893.0,FLOCK 3K 4,,satellites/index_3.jpg,alive,,,,,None,US,[],2021-10-10T08:50:00.714958Z,VK5Q1 and SV1QVE survey,[]
CIWN-4450-5094-0310-9412,42785.0,GREEN DIAMOND,,satellites/3-diamonds__1.jpg,alive,,,,,None,"AU,IL,GB",[],2021-10-14T08:48:01.600537Z,VK5Q1 and SV1QVE survey,[]
ANTS-7659-6853-4378-3829,42000.0,DIDO 2,Chen Jiayong 1,satellites/dido-1__1.jpg,alive,,2017-02-15T00:00:00Z,,,None,"IL,CH",[],2021-10-12T07:22:46.958454Z,VK5Q1 and SV1QVE survey,[]
DMQT-0684-2532-0143-8815,46931.0,CORVUS BC5,Landmapper-BC 5,satellites/corvus-bc__1_Yd7IHkg.jpg,alive,,2020-11-20T00:00:00Z,,,None,US,[],2021-10-12T07:22:47.279733Z,VK5Q1 and SV1QVE survey,[]
RSTX-6017-6514-0525-3722,43737.0,CICERO 8,Tyvak 0076,satellites/cicero__2.jpg,alive,,2018-11-29T00:00:00Z,,,None,"MC,US",[],2021-10-12T07:22:47.187735Z,VK5Q1 and SV1QVE survey,[]
CDFL-8750-0446-4717-2882,43143.0,CICERO 7,Tyvak 0085,satellites/cicero__2_BaE0X9J.jpg,alive,,2018-01-12T00:00:00Z,,,None,"MC,US",[],2021-10-12T07:22:47.079169Z,VK5Q1 and SV1QVE survey,[]
MVIP-1242-2526-2990-4540,42786.0,BLUE DIAMOND,,satellites/3-diamonds__1_RbSozNz.jpg,alive,,2017-06-23T00:00:00Z,,,None,"AU,IL,GB",[],2021-10-12T07:22:47.035662Z,VK5Q1 and SV1QVE survey,[]
GRBD-3850-1626-5386-3956,46293.0,"3CAT-5/B, FSSCat B",TYVAK 0162,satellites/fsscat__1.jpg,alive,,2020-09-03T00:00:00Z,,,None,ES,[],2021-10-12T07:22:47.259661Z,VK5Q1 and SV1QVE survey,[]
ZJER-5082-9774-9829-7564,47966.0,CENTAURI-3,TYVAK-0210,satellites/centauri-3__1.jpg,alive,,2021-03-22T00:00:00Z,,,None,US,[],2021-10-12T07:22:47.299094Z,VK5Q1 and SV1QVE survey,[]
CHKH-0088-8886-9724-9925,46292.0,"3CAT-5/A, FSSCat A",TYVAK 0161,,alive,,2020-09-03T00:00:00Z,,,None,ES,[],2021-10-12T07:22:47.224048Z,VK5Q1 and SV1QVE survey,[]
RUYP-2313-1334-2151-0421,43439.0,ZHUHAI-1 OHS-01,,satellites/ohs-2__1_HwUR4s3.jpg,alive,,,,,None,CN,[],2021-10-12T07:22:47.098875Z,VK5Q1 and SV1QVE survey,[]
AXOY-3392-7797-5947-0612,43443.0,ZHUHAI-1 OHS-04,,satellites/ohs-2__1_Vd2S3vc.jpg,alive,,,,,None,CN,[],2021-10-12T07:22:47.161889Z,VK5Q1 and SV1QVE survey,[]
HWLQ-5406-6378-8477-0098,43440.0,ZHUHAI-1 OVS-02,OVS-02,satellites/ovs-1__1.jpg,alive,,2017-06-15T00:00:00Z,,,None,CN,[],2021-10-12T08:06:13.872515Z,VK5Q1 and SV1QVE survey,[]
NVBA-2697-9662-8655-9215,99519.0,SPACE HAUC-1,,,alive,,,,https://www.uml.edu/Research/LoCSST/Research/spacehauc/,None,,[],2021-10-14T12:41:58.721388Z,https://www.uml.edu/Research/LoCSST/Research/spacehauc/ and random choice of Norad ID to follow,[]
MZIS-9467-7863-2777-4468,40320.0,FO-82,SHIN'EN 2 Fuji Oscar 82,satellites/shin-en2-satellite.png,alive,,2014-12-03T00:00:00Z,,https://www.amsat.org/two-way-satellites/shinen-2/,None,JP,[],2021-11-07T15:21:58.612117Z,https://space.skyrocket.de/doc_sdat/shinen-2.htm,[]
IPSN-3047-6555-3965-1864,44499.0,GLOBAL-4,BlackSky Global 4,satellites/blacksky-global__2.jpg,alive,,2019-08-19T00:00:00Z,,,None,US,[],2021-10-14T08:48:01.826554Z,VK5Q1 and SV1QVE survey,[]
HVOW-5878-6353-9441-4379,43744.0,HIBER-1,,satellites/hiber-1__3.jpg,alive,,2018-11-29T00:00:00Z,,,None,NL,[],2021-10-14T08:48:01.719430Z,VK5Q1 and SV1QVE survey,[]
XCTG-7337-9615-0882-4390,40299.0,HODOYOSHI-1,,satellites/hodoyoshi-1__1.jpg,alive,,2014-11-06T00:00:00Z,,,None,JP,[],2021-10-14T08:48:01.503704Z,VK5Q1 and SV1QVE survey,[]
RIQF-9172-1148-5465-6016,44705.0,HUANGPU-1,,satellites/huangpu-1__1.jpg,alive,,2019-11-03T00:00:00Z,,,None,CN,[],2021-10-14T08:48:01.847851Z,VK5Q1 and SV1QVE survey,[]
VNQD-4337-5086-2269-0803,43157.0,KEPLER-0,KIPP,satellites/kepler-1__2.jpg,alive,,2018-01-19T00:00:00Z,,,None,CA,[],2021-10-14T08:48:01.624994Z,VK5Q1 and SV1QVE survey,[]
IGHA-2738-1093-9388-1696,43729.0,KEPLER-1,CASE,satellites/kepler-1__2_gJ143iD.jpg,alive,,2018-11-29T00:00:00Z,,,None,CA,[],2021-10-14T08:48:01.692768Z,VK5Q1 and SV1QVE survey,[]
VWHA-9593-2240-5566-2526,46319.0,KEPLER-2,TARS,satellites/kepler-3__1.jpg,alive,,2020-09-03T00:00:00Z,,,None,CA,[],2021-10-14T08:48:01.865213Z,VK5Q1 and SV1QVE survey,[]
WXYU-9619-5599-7666-7257,43942.0,LINGQUE 1A,,satellites/lingque-1__1.jpg,alive,,2019-01-21T00:00:00Z,,,None,CN,[],2021-10-14T08:48:01.784142Z,VK5Q1 and SV1QVE survey,[]
ZTQP-4601-1879-5083-5831,44391.0,NSL-1,,satellites/nslsat-1__1.jpg,alive,,2019-07-05T00:00:00Z,,,None,IL,[],2021-10-14T08:48:01.804190Z,VK5Q1 and SV1QVE survey,[]
YFVN-7189-0329-6560-4690,43548.0,RAINCUBE,Radar in a CubeSat,satellites/raincube__3.jpg,alive,,2018-05-21T00:00:00Z,,,None,US,[],2021-10-14T08:48:01.651248Z,VK5Q1 and SV1QVE survey,[]
CNKC-2118-9597-8621-1044,42783.0,RED DIAMOND,,satellites/3-diamonds__1_zlD3Yoe.jpg,alive,,2017-06-23T00:00:00Z,,,None,"AU,IL,GB",[],2021-10-14T08:48:01.571954Z,VK5Q1 and SV1QVE survey,[]
KNTJ-0032-5210-8089-2604,43820.0,SEAHAWK-1,,satellites/seahawk__2.jpg,alive,,2018-12-03T00:00:00Z,,,None,US,[],2021-10-14T08:48:01.741478Z,VK5Q1 and SV1QVE survey,[]
VZZJ-6189-7453-0598-5342,46810.0,TIANQI-6,Tiange-6,satellites/tianqi-6__1.jpg,alive,,2020-10-26T00:00:00Z,,,None,CN,[],2021-10-14T08:48:01.881967Z,VK5Q1 and SV1QVE survey,[]
RPDQ-1197-8043-4841-1250,44349.0,FORMOSAT 7-1,,satellites/formosat-7__2.jpg,alive,,2019-06-25T00:00:00Z,,,None,TW,[],2021-10-18T06:49:06.137161Z,VK5Q1 and SV1QVE survey,[]
IGQU-0723-5760-5778-6376,44351.0,FORMOSAT 7-2,,satellites/formosat-7__2_JOdHYpU.jpg,alive,,2019-06-25T00:00:00Z,,,None,TW,[],2021-10-18T06:49:06.165802Z,VK5Q1 and SV1QVE survey,[]
MLXO-9148-9336-0001-6454,44343.0,FORMOSAT 7-3,,satellites/formosat-7__2_fbgujrx.jpg,alive,,2019-06-25T00:00:00Z,,,None,TW,[],2021-10-18T06:49:06.105455Z,VK5Q1 and SV1QVE survey,[]
BQVP-8383-3071-1992-4107,44358.0,FORMOSAT 7-5,,satellites/formosat-7__2_jYORPIC.jpg,alive,,2019-06-25T00:00:00Z,,,None,TW,[],2021-10-18T06:49:06.236076Z,VK5Q1 and SV1QVE survey,[]
UMBF-6004-4615-9338-8690,44353.0,FORMOSAT 7-6,,satellites/formosat-7__2_PcwDITX.jpg,alive,,2019-06-25T00:00:00Z,,,None,TW,[],2021-10-18T06:49:06.197374Z,VK5Q1 and SV1QVE survey,[]
IKLV-9866-1078-6336-9032,47300.0,ET-SMART-RSS,EthSat6U,satellites/et-smart-rss__1.jpg,alive,,2020-12-22T00:00:00Z,,,None,ET,[],2021-10-18T06:49:06.722762Z,VK5Q1 and SV1QVE survey,[]
HWJA-5362-4276-4299-5855,46294.0,OSM-1 CICERO,TYVAK-0088,satellites/cicero__2_qpFfxvw.jpg,alive,,2020-09-03T00:00:00Z,,,None,ES,[],2021-10-18T06:49:06.487443Z,VK5Q1 and SV1QVE survey,[]
IVTQ-0231-5288-3838-4250,43144.0,GeoStare,TYVAK-61C,satellites/geostare__1.jpg,alive,,2018-01-12T00:00:00Z,,,None,US,[],2021-10-18T06:49:06.021230Z,VK5Q1 and SV1QVE survey,[]
CPZL-6566-3229-0017-8907,44852.0,NANOVA,Commtrail TYVAK-0092,satellites/nanova__1.jpg,alive,,2019-12-11T00:00:00Z,,,None,IL,[],2021-10-18T06:49:06.272957Z,VK5Q1 and SV1QVE survey,[]
CSAB-7366-4052-6327-2728,46295.0,EG 2,TYVAK-0171 SIRION-2,satellites/Tyvak-0130.jpg,alive,,2020-09-03T00:00:00Z,,,None,"AU,US",[],2021-10-18T06:49:06.527214Z,VK5Q1 and SV1QVE survey,[]
CUNZ-9190-9607-5912-0167,46267.0,EG 1,TYVAK-0172 SIRION-1,satellites/Tyvak-0130_7iss6iW.jpg,alive,,2020-08-30T00:00:00Z,,,None,"AU,US",[],2021-10-18T06:49:06.341142Z,VK5Q1 and SV1QVE survey,[]
MGPE-4382-7202-0468-3357,48892.0,EG 3,Tyvak 0173 SIRION-3,satellites/Tyvak-0130_0yOmIl0.jpg,alive,,2021-06-30T00:00:00Z,,,None,"AU,US",[],2021-10-18T06:49:06.810681Z,https://space.skyrocket.de/doc_sdat/eg-1.htm,[]
MEKY-8319-6950-9473-3414,42835.0,WNISAT 1R,Weather News Inc. Satellite 1R,satellites/wnisat-1r__1.jpg,alive,,2017-07-14T00:00:00Z,,,None,JP,[],2021-10-18T06:49:05.983011Z,VK5Q1 and SV1QVE survey,[]
UTVH-8269-9182-3451-8658,46284.0,DIDO 3,,satellites/dido-3__1.jpg,alive,,2020-09-03T00:00:00Z,,,None,"IL,CH",[],2021-10-18T06:49:06.452045Z,VK5Q1 and SV1QVE survey,[]
VSTX-5196-9784-0975-3350,46279.0,SIMBA,Sun-Earth Imbalance,satellites/simba__1.jpg,alive,,2020-09-03T00:00:00Z,,,None,BE,[],2021-10-18T06:49:06.379337Z,VK5Q1 and SV1QVE survey,[]
MPAB-6491-6577-2634-7004,46320.0,NAPA-1,RTAF-SAT 1,satellites/rtaf-sat__1.jpg,alive,,2020-09-03T00:00:00Z,,,None,TH,[],2021-10-18T06:49:06.676574Z,VK5Q1 and SV1QVE survey,[]
ZNPK-3777-2526-2564-5280,46281.0,PICASSO,PICASSO-BEL PICosatellite for Atmospheric and Space Science Observations,satellites/picasso__1.jpg,alive,,2020-09-03T00:00:00Z,,,None,BE,[],2021-10-18T06:49:06.416715Z,VK5Q1 and SV1QVE survey,[]
KPWM-1405-1959-6137-9344,44853.0,Pathfinder Risk Reduction,TYVAK-0129 Pony Express 1,satellites/pathfinder-risk-reduction__1.jpg,alive,,2019-12-11T00:00:00Z,,,None,US,[],2021-10-18T06:49:06.311936Z,VK5Q1 and SV1QVE survey,[]
OOVQ-5223-4749-1162-3679,47541.0,HIBER-4,,satellites/hiber-4__1.jpg,alive,,2021-01-24T00:00:00Z,,,None,NL,[],2021-10-18T06:49:06.769277Z,VK5Q1 and SV1QVE survey,[]
HTTH-0280-0621-1687-4733,47482.0,NASA PTD-1,,satellites/ptd-1_integration_photo_2-evergreen_page.jpg,alive,,2021-01-24T00:00:00Z,,https://www.nasa.gov/directorates/spacetech/small_spacecraft/Pathfinder_Technology_Demonstrator/,None,US,[],2021-10-19T06:17:36.632785Z,https://github.com/EelkeVisser/strfdata/blob/main/frequencies.txt,[]
YRSX-0231-8133-3396-9379,47942.0,HIBER-3,,satellites/hiber-4__1_xXAv3lX.jpg,alive,,2021-03-22T00:00:00Z,,,None,NL,[],2021-10-19T06:17:18.516268Z,Eelke Survey,[]
GEJQ-5981-2710-6410-2156,48963.0,NAPA 2,RTAF-SAT 2,satellites/rtaf-sat__1_z41uRPS.jpg,alive,,2021-06-30T00:00:00Z,,,None,TH,[],2021-10-19T06:16:50.271907Z,Eelke Survey,[]
XWBU-3164-7370-7728-0313,48271.0,ELO ALPHA,TYVAK-182A,satellites/elo__1.jpg,alive,,2021-04-29T00:00:00Z,,,None,FR,[],2021-10-21T07:29:24.638470Z,Eelke Survey,[]
KSSW-6265-7790-8248-7471,48606.0,TYVAK-0130,TYVAK 0130,satellites/index_kNndDyp.jpg,alive,,2021-05-15T00:00:00Z,,,None,US,[],2021-10-21T07:29:12.111961Z,Eelke Survey,[]
HZZT-8310-6183-6672-9088,48872.0,STORK-5,MARTA,satellites/stork-1__1.jpg,alive,,2021-06-30T00:00:00Z,,,None,PL,[],2021-10-20T17:24:43.998880Z,Eelke Survey,[]
IHTV-3923-1637-0884-7272,48907.0,Mandrake 2A,MANDRAKE 2 ABLE,satellites/mandrake-2__1.jpg,alive,,2021-06-30T00:00:00Z,,,None,US,[],2021-10-21T07:28:44.672131Z,Eelke Survey,[]
IDJN-1803-0298-3518-0385,48962.0,GHALIB,,satellites/ghalib__1.jpg,alive,,2021-06-30T00:00:00Z,,,None,AE,[],2021-10-21T07:28:30.305120Z,Eelke Survey,[]
KTGO-9559-9207-1146-9463,48908.0,Mandrake 2B,MANDRAKE 2 BAKER,,alive,,2021-06-30T00:00:00Z,,,None,US,[],2021-10-24T10:21:57.008586Z,https://twitter.com/eelkevisser/status/1452181644417327104,[]
IIJF-3991-0816-8884-5091,48249.0,Qilu 4,OBJECT B,satellites/foshan-1__1.jpg,alive,,2021-04-27T00:00:00Z,,,None,CN,[],2021-11-07T14:50:23.717900Z,Eelke Survey,[]
RJAD-6971-5705-5997-8587,48255.0,Jin Zijing 1-02,OBJECT H,satellites/jinzijing-1__1.jpg,alive,,2021-04-27T00:00:00Z,,,None,CN,[],2021-11-07T14:49:56.661571Z,Eelke Survey,[]
XWPB-8152-0101-9678-1103,48256.0,Taijing 2-01,OBJECT J,satellites/taijing-2-1__1_pqyLHHZ.jpg,alive,,2021-04-27T00:00:00Z,,,None,CN,[],2021-11-07T14:48:51.668065Z,Eelke Survey,[]
BZWR-6172-2785-3507-5423,99499.0,SanoSat-1,,satellites/sansosat-1.JPG,future,,,,,None,NP,[],2021-11-29T10:36:45.573748Z,https://gitlab.com/librespacefoundation/satnogs-ops/-/issues/210,[]
ZPLU-7926-5127-3528-0122,38853.0,FITSat-1,Niwaka,,alive,2013-07-04T00:00:00Z,2012-07-21T00:00:00Z,2012-10-04T00:00:00Z,http://www.fit.ac.jp/~tanaka/fitsat.shtml,None,JP,[],2021-12-07T08:24:18.380794Z,https://en.wikipedia.org/wiki/Niwaka,[]
