norad_cat_id,sat_id,name,names,image,status,decayed,launched,deployed,website,operator,countries,telemetries,updated,citation,associated_satellites
49274,KHKX-7215-9332-1437-6827,MAYA-4,Maya-4,,alive,,1998-11-20,2021-10-06T00:00:00Z,https://stamina4space.upd.edu.ph/upcoming-satellites/maya-3and4/,None,RP,[],2021-10-14T13:44:42.075955Z,https://archive.org/details/ikhnos-identification-49274/2021-10-14T07%3A59%3A54_4855245_49274_98067ST_0-OBJECT-ST_0.3964484488889184_B_r24.0_f0.0.png,[]
44519,RZPL-9612-0104-7566-7143,XAIOXIANG-1 07,,satellites/ty-1-07__1.jpg,alive,,2019-08-30,,,None,PRC,[],2021-10-09T14:50:52.520359Z,VK5Q1 and SV1QVE survey,[]
43441,RHQZ-9337-7325-6057-5048,ZHUHAI-1 OHS-02,,satellites/ohs-2__1.jpg,alive,,2018-04-26,,,None,PRC,[],2021-10-09T14:50:52.558305Z,VK5Q1 and SV1QVE survey,[]
40039,MDCA-9404-9971-4796-4779,PERSEUS M1,,satellites/perseus-m__2.jpg,alive,,2014-06-19,,,None,CIS,[],2021-10-09T14:50:52.591231Z,VK5Q1 and SV1QVE survey,[]
25984,YXEA-0000-2058-5722-9282,ORBCOMM FM 36,,satellites/orbcomm__1.jpg,alive,,1999-12-04,,,None,ORB,[],2021-10-09T14:50:52.623999Z,VK5Q1 and SV1QVE survey,[]
43813,UFLN-6095-7892-0931-3876,BRIO,,satellites/brio__1.jpg,alive,,2018-12-03,,,None,US,[],2021-10-09T14:50:52.652184Z,VK5Q1 and SV1QVE survey,[]
25991,QIZS-8994-7945-5173-4607,DMSP 5D-2 F15,USA 147,satellites/dmsp-5d3__1.jpg,alive,,1999-12-12,,,None,US,[],2021-10-14T08:50:21.352961Z,VK5Q1 and SV1QVE survey,[]
15595,QHZO-5950-9827-8337-2626,GEOSAT,,satellites/260px-Geosat.jpg,alive,,1985-03-13,,,None,US,[],2021-10-09T14:50:52.703141Z,VK5Q1 and SV1QVE survey,[]
24920,JSVB-5618-9837-5426-1381,FORTE,Fast On-orbit Rapid Recording of Transient Events,satellites/index.jpg,alive,,1997-08-29,,,None,US,[],2021-10-09T14:50:52.725954Z,VK5Q1 and SV1QVE survey,[]
43197,PJOY-0550-6470-9256-2782,GOMX4-A,,satellites/unnamed_zkU4v21.jpg,alive,,2018-02-02,,,None,DEN,[],2021-10-09T14:50:52.770943Z,VK5Q1 and SV1QVE survey,[]
43884,PMGJ-0058-6293-4803-6097,LEMUR 2 REMY-COLTON,,satellites/index_2.jpg,alive,,2018-12-27,,,None,US,[],2021-10-14T08:48:01.762559Z,VK5Q1 and SV1QVE survey,[]
42840,CYVZ-9583-0687-3577-9390,LEMUR 2 FURIAUS,,satellites/index_2_AuVYg0p.jpg,alive,,2017-07-14,,,None,US,[],2021-10-10T08:50:00.656100Z,VK5Q1 and SV1QVE survey,[]
43893,EFZP-4005-0589-8390-2361,FLOCK 3K 4,,satellites/index_3.jpg,alive,,2018-12-27,,,None,US,[],2021-10-10T08:50:00.714958Z,VK5Q1 and SV1QVE survey,[]
42785,CIWN-4450-5094-0310-9412,GREEN DIAMOND,,satellites/3-diamonds__1.jpg,alive,,2017-06-23,,,None,UK,[],2021-10-14T08:48:01.600537Z,VK5Q1 and SV1QVE survey,[]
42000,ANTS-7659-6853-4378-3829,DIDO 2,Chen Jiayong 1,satellites/dido-1__1.jpg,alive,,2017-02-15,,,None,ISRA,[],2021-10-12T07:22:46.958454Z,VK5Q1 and SV1QVE survey,[]
46931,DMQT-0684-2532-0143-8815,CORVUS BC5,Landmapper-BC 5,satellites/corvus-bc__1_Yd7IHkg.jpg,alive,,2020-11-20,,,None,US,[],2021-10-12T07:22:47.279733Z,VK5Q1 and SV1QVE survey,[]
43737,RSTX-6017-6514-0525-3722,CICERO 8,Tyvak 0076,satellites/cicero__2.jpg,alive,,2018-11-29,,,None,US,[],2021-10-12T07:22:47.187735Z,VK5Q1 and SV1QVE survey,[]
43143,CDFL-8750-0446-4717-2882,CICERO 7,Tyvak 0085,satellites/cicero__2_BaE0X9J.jpg,alive,,2018-01-12,,,None,US,[],2021-10-12T07:22:47.079169Z,VK5Q1 and SV1QVE survey,[]
42786,MVIP-1242-2526-2990-4540,BLUE DIAMOND,,satellites/3-diamonds__1_RbSozNz.jpg,alive,,2017-06-23,,,None,UK,[],2021-10-12T07:22:47.035662Z,VK5Q1 and SV1QVE survey,[]
46293,GRBD-3850-1626-5386-3956,"3CAT-5/B, FSSCat B",TYVAK 0162,satellites/fsscat__1.jpg,alive,,2020-09-03,,,None,SPN,[],2021-10-12T07:22:47.259661Z,VK5Q1 and SV1QVE survey,[]
47966,ZJER-5082-9774-9829-7564,CENTAURI-3,TYVAK-0210,satellites/centauri-3__1.jpg,alive,,2021-03-22,,,None,AUS,[],2021-10-12T07:22:47.299094Z,VK5Q1 and SV1QVE survey,[]
46292,CHKH-0088-8886-9724-9925,"3CAT-5/A, FSSCat A",TYVAK 0161,,alive,,2020-09-03,,,None,SPN,[],2021-10-12T07:22:47.224048Z,VK5Q1 and SV1QVE survey,[]
43439,RUYP-2313-1334-2151-0421,ZHUHAI-1 OHS-01,,satellites/ohs-2__1_HwUR4s3.jpg,alive,,2018-04-26,,,None,PRC,[],2021-10-12T07:22:47.098875Z,VK5Q1 and SV1QVE survey,[]
43443,AXOY-3392-7797-5947-0612,ZHUHAI-1 OHS-04,,satellites/ohs-2__1_Vd2S3vc.jpg,alive,,2018-04-26,,,None,PRC,[],2021-10-12T07:22:47.161889Z,VK5Q1 and SV1QVE survey,[]
43440,HWLQ-5406-6378-8477-0098,ZHUHAI-1 OVS-02,OVS-02,satellites/ovs-1__1.jpg,alive,,2018-04-26,,,None,PRC,[],2021-10-12T08:06:13.872515Z,VK5Q1 and SV1QVE survey,[]
99519,NVBA-2697-9662-8655-9215,SPACE HAUC-1,,,alive,,,,https://www.uml.edu/Research/LoCSST/Research/spacehauc/,None,,[],2021-10-14T12:41:58.721388Z,https://www.uml.edu/Research/LoCSST/Research/spacehauc/ and random choice of Norad ID to follow,[]
40320,MZIS-9467-7863-2777-4468,FO-82,SHIN'EN 2 Fuji Oscar 82,satellites/shin-en2-satellite.png,alive,,2014-12-03,,https://www.amsat.org/two-way-satellites/shinen-2/,None,JPN,[],2021-11-07T15:21:58.612117Z,https://space.skyrocket.de/doc_sdat/shinen-2.htm,[]
44499,IPSN-3047-6555-3965-1864,GLOBAL-4,BlackSky Global 4,satellites/blacksky-global__2.jpg,alive,,2019-08-19,,,None,US,[],2021-10-14T08:48:01.826554Z,VK5Q1 and SV1QVE survey,[]
43744,HVOW-5878-6353-9441-4379,HIBER-1,,satellites/hiber-1__3.jpg,alive,,2018-11-29,,,None,NETH,[],2021-10-14T08:48:01.719430Z,VK5Q1 and SV1QVE survey,[]
40299,XCTG-7337-9615-0882-4390,HODOYOSHI-1,,satellites/hodoyoshi-1__1.jpg,alive,,2014-11-06,,,None,JPN,[],2021-10-14T08:48:01.503704Z,VK5Q1 and SV1QVE survey,[]
44705,RIQF-9172-1148-5465-6016,HUANGPU-1,,satellites/huangpu-1__1.jpg,alive,,2019-11-03,,,None,PRC,[],2021-10-14T08:48:01.847851Z,VK5Q1 and SV1QVE survey,[]
43157,VNQD-4337-5086-2269-0803,KEPLER-0,KIPP,satellites/kepler-1__2.jpg,alive,,2018-01-19,,,None,CA,[],2021-10-14T08:48:01.624994Z,VK5Q1 and SV1QVE survey,[]
43729,IGHA-2738-1093-9388-1696,KEPLER-1,CASE,satellites/kepler-1__2_gJ143iD.jpg,alive,,2018-11-29,,,None,CA,[],2021-10-14T08:48:01.692768Z,VK5Q1 and SV1QVE survey,[]
46319,VWHA-9593-2240-5566-2526,KEPLER-2,TARS,satellites/kepler-3__1.jpg,alive,,2020-09-03,,,None,CA,[],2021-10-14T08:48:01.865213Z,VK5Q1 and SV1QVE survey,[]
43942,WXYU-9619-5599-7666-7257,LINGQUE 1A,,satellites/lingque-1__1.jpg,alive,,2019-01-21,,,None,PRC,[],2021-10-14T08:48:01.784142Z,VK5Q1 and SV1QVE survey,[]
44391,ZTQP-4601-1879-5083-5831,NSL-1,,satellites/nslsat-1__1.jpg,alive,,2019-07-05,,,None,ISRA,[],2021-10-14T08:48:01.804190Z,VK5Q1 and SV1QVE survey,[]
43548,YFVN-7189-0329-6560-4690,RAINCUBE,Radar in a CubeSat,satellites/raincube__3.jpg,alive,2020-12-23,1998-11-20,,,None,US,[],2021-10-14T08:48:01.651248Z,VK5Q1 and SV1QVE survey,[]
42783,CNKC-2118-9597-8621-1044,RED DIAMOND,,satellites/3-diamonds__1_zlD3Yoe.jpg,alive,,2017-06-23,,,None,UK,[],2021-10-14T08:48:01.571954Z,VK5Q1 and SV1QVE survey,[]
43820,KNTJ-0032-5210-8089-2604,SEAHAWK-1,,satellites/seahawk__2.jpg,alive,,2018-12-03,,,None,US,[],2021-10-14T08:48:01.741478Z,VK5Q1 and SV1QVE survey,[]
46810,VZZJ-6189-7453-0598-5342,TIANQI-6,Tiange-6,satellites/tianqi-6__1.jpg,alive,,2020-10-26,,,None,PRC,[],2021-10-14T08:48:01.881967Z,VK5Q1 and SV1QVE survey,[]
44349,RPDQ-1197-8043-4841-1250,FORMOSAT 7-1,,satellites/formosat-7__2.jpg,alive,,2019-06-25,,,None,ROC,[],2021-10-18T06:49:06.137161Z,VK5Q1 and SV1QVE survey,[]
44351,IGQU-0723-5760-5778-6376,FORMOSAT 7-2,,satellites/formosat-7__2_JOdHYpU.jpg,alive,,2019-06-25,,,None,ROC,[],2021-10-18T06:49:06.165802Z,VK5Q1 and SV1QVE survey,[]
44343,MLXO-9148-9336-0001-6454,FORMOSAT 7-3,,satellites/formosat-7__2_fbgujrx.jpg,alive,,2019-06-25,,,None,ROC,[],2021-10-18T06:49:06.105455Z,VK5Q1 and SV1QVE survey,[]
44358,BQVP-8383-3071-1992-4107,FORMOSAT 7-5,,satellites/formosat-7__2_jYORPIC.jpg,alive,,2019-06-25,,,None,ROC,[],2021-10-18T06:49:06.236076Z,VK5Q1 and SV1QVE survey,[]
44353,UMBF-6004-4615-9338-8690,FORMOSAT 7-6,,satellites/formosat-7__2_PcwDITX.jpg,alive,,2019-06-25,,,None,ROC,[],2021-10-18T06:49:06.197374Z,VK5Q1 and SV1QVE survey,[]
47300,IKLV-9866-1078-6336-9032,ET-SMART-RSS,EthSat6U,satellites/et-smart-rss__1.jpg,alive,,2020-12-22,,,None,PRC,[],2021-10-18T06:49:06.722762Z,VK5Q1 and SV1QVE survey,[]
46294,HWJA-5362-4276-4299-5855,OSM-1 CICERO,TYVAK-0088,satellites/cicero__2_qpFfxvw.jpg,alive,,2020-09-03,,,None,SPN,[],2021-10-18T06:49:06.487443Z,VK5Q1 and SV1QVE survey,[]
43144,IVTQ-0231-5288-3838-4250,GeoStare,TYVAK-61C,satellites/geostare__1.jpg,alive,,2018-01-12,,,None,US,[],2021-10-18T06:49:06.021230Z,VK5Q1 and SV1QVE survey,[]
44852,CPZL-6566-3229-0017-8907,NANOVA,Commtrail TYVAK-0092,satellites/nanova__1.jpg,alive,,2019-12-11,,,None,US,[],2021-10-18T06:49:06.272957Z,VK5Q1 and SV1QVE survey,[]
46295,CSAB-7366-4052-6327-2728,EG 2,TYVAK-0171 SIRION-2,satellites/Tyvak-0130.jpg,alive,,2020-09-03,,,None,AUS,[],2021-10-18T06:49:06.527214Z,VK5Q1 and SV1QVE survey,[]
46267,CUNZ-9190-9607-5912-0167,EG 1,TYVAK-0172 SIRION-1,satellites/Tyvak-0130_7iss6iW.jpg,alive,,2020-08-30,,,None,US,[],2021-10-18T06:49:06.341142Z,VK5Q1 and SV1QVE survey,[]
48892,MGPE-4382-7202-0468-3357,EG 3,Tyvak 0173 SIRION-3,satellites/Tyvak-0130_0yOmIl0.jpg,alive,,2021-06-30,,,None,AUS,[],2021-10-18T06:49:06.810681Z,https://space.skyrocket.de/doc_sdat/eg-1.htm,[]
42835,MEKY-8319-6950-9473-3414,WNISAT 1R,Weather News Inc. Satellite 1R,satellites/wnisat-1r__1.jpg,alive,,2017-07-14,,,None,JPN,[],2021-10-18T06:49:05.983011Z,VK5Q1 and SV1QVE survey,[]
46284,UTVH-8269-9182-3451-8658,DIDO 3,,satellites/dido-3__1.jpg,alive,,2020-09-03,,,None,ISRA,[],2021-10-18T06:49:06.452045Z,VK5Q1 and SV1QVE survey,[]
46279,VSTX-5196-9784-0975-3350,SIMBA,Sun-Earth Imbalance,satellites/simba__1.jpg,alive,,2020-09-03,,,None,BEL,[],2021-10-18T06:49:06.379337Z,VK5Q1 and SV1QVE survey,[]
46320,MPAB-6491-6577-2634-7004,NAPA-1,RTAF-SAT 1,satellites/rtaf-sat__1.jpg,alive,,2020-09-03,,,None,THAI,[],2021-10-18T06:49:06.676574Z,VK5Q1 and SV1QVE survey,[]
46281,ZNPK-3777-2526-2564-5280,PICASSO,PICASSO-BEL PICosatellite for Atmospheric and Space Science Observations,satellites/picasso__1.jpg,alive,,2020-09-03,,,None,BEL,[],2021-10-18T06:49:06.416715Z,VK5Q1 and SV1QVE survey,[]
44853,KPWM-1405-1959-6137-9344,Pathfinder Risk Reduction,TYVAK-0129 Pony Express 1,satellites/pathfinder-risk-reduction__1.jpg,alive,,2019-12-11,,,None,US,[],2021-10-18T06:49:06.311936Z,VK5Q1 and SV1QVE survey,[]
47541,OOVQ-5223-4749-1162-3679,HIBER-4,,satellites/hiber-4__1.jpg,alive,,2021-01-24,,,None,NETH,[],2021-10-18T06:49:06.769277Z,VK5Q1 and SV1QVE survey,[]
47482,HTTH-0280-0621-1687-4733,NASA PTD-1,,satellites/ptd-1_integration_photo_2-evergreen_page.jpg,alive,,2021-01-24,,https://www.nasa.gov/directorates/spacetech/small_spacecraft/Pathfinder_Technology_Demonstrator/,None,US,[],2021-10-19T06:17:36.632785Z,https://github.com/EelkeVisser/strfdata/blob/main/frequencies.txt,[]
47942,YRSX-0231-8133-3396-9379,HIBER-3,,satellites/hiber-4__1_xXAv3lX.jpg,alive,,2021-03-22,,,None,NETH,[],2021-10-19T06:17:18.516268Z,Eelke Survey,[]
48963,GEJQ-5981-2710-6410-2156,NAPA 2,RTAF-SAT 2,satellites/rtaf-sat__1_z41uRPS.jpg,alive,,2021-06-30,,,None,THAI,[],2021-10-19T06:16:50.271907Z,Eelke Survey,[]
48271,XWBU-3164-7370-7728-0313,ELO ALPHA,TYVAK-182A,satellites/elo__1.jpg,alive,,2021-04-29,,,None,TBD,[],2021-10-21T07:29:24.638470Z,Eelke Survey,[]
48606,KSSW-6265-7790-8248-7471,TYVAK-0130,TYVAK 0130,satellites/index_kNndDyp.jpg,alive,,2021-05-15,,,None,US,[],2021-10-21T07:29:12.111961Z,Eelke Survey,[]
48872,HZZT-8310-6183-6672-9088,STORK-5,MARTA,satellites/stork-1__1.jpg,alive,,2021-06-30,,,None,POL,[],2021-10-20T17:24:43.998880Z,Eelke Survey,[]
48907,IHTV-3923-1637-0884-7272,Mandrake 2A,MANDRAKE 2 ABLE,satellites/mandrake-2__1.jpg,alive,,2021-06-30,,,None,US,[],2021-10-21T07:28:44.672131Z,Eelke Survey,[]
48962,IDJN-1803-0298-3518-0385,GHALIB,,satellites/ghalib__1.jpg,alive,,2021-06-30,,,None,UAE,[],2021-10-21T07:28:30.305120Z,Eelke Survey,[]
48908,KTGO-9559-9207-1146-9463,Mandrake 2B,MANDRAKE 2 BAKER,,alive,,2021-06-30,,,None,US,[],2021-10-24T10:21:57.008586Z,https://twitter.com/eelkevisser/status/1452181644417327104,[]
48249,IIJF-3991-0816-8884-5091,Qilu 4,OBJECT B,satellites/foshan-1__1.jpg,alive,,2021-04-27,,,None,PRC,[],2021-11-07T14:50:23.717900Z,Eelke Survey,[]
48255,RJAD-6971-5705-5997-8587,Jin Zijing 1-02,OBJECT H,satellites/jinzijing-1__1.jpg,alive,,2021-04-27,,,None,PRC,[],2021-11-07T14:49:56.661571Z,Eelke Survey,[]
48256,XWPB-8152-0101-9678-1103,Taijing 2-01,OBJECT J,satellites/taijing-2-1__1_pqyLHHZ.jpg,alive,,2021-04-27,,,None,PRC,[],2021-11-07T14:48:51.668065Z,Eelke Survey,[]
99499,BZWR-6172-2785-3507-5423,SanoSat-1,,satellites/sansosat-1.JPG,future,,,,,None,NP,[],2021-11-29T10:36:45.573748Z,https://gitlab.com/librespacefoundation/satnogs-ops/-/issues/210,[]
38853,ZPLU-7926-5127-3528-0122,FITSat-1,Niwaka,,alive,2013-07-04,1998-11-20,2012-10-04T00:00:00Z,http://www.fit.ac.jp/~tanaka/fitsat.shtml,None,JPN,[],2021-12-07T08:24:18.380794Z,https://en.wikipedia.org/wiki/Niwaka,[]
